tweet_id,tweet,date,label
1572713141548744705,08:00-00:00 çalışmak ölüm amk,2022-09-21 22:23:27+00:00,0
1571982951440699396,"Zayıflayacağım diye akşam öğünümü 17:00’de kapattım, midemden çıkan sesle Fevzi-İzabelya ölümüne kapışır.",2022-09-19 22:01:56+00:00,0
1571893230156845056,Duydum ki ölümüne içmişsin,2022-09-19 16:05:25+00:00,0
1571869002439487491,"""Sadece bedenleri, şekilleri, görüntüleri sevenlere ne yazık! Ölüm her şeyi yok edecek. Ruhları sevmeyi deneyin.""",2022-09-19 14:29:08+00:00,0
1571219073240809472,"""Ölümün olduğu bu dünyada, hiçbir şey çok da ciddi değildir aslında...""",2022-09-17 19:26:33+00:00,0
1571050835135836167,"Bir ayrılık,Bir yoksulluk, Bir ölüm.",2022-09-17 08:18:02+00:00,0
1570891475298430976,"00.43
Uyku küçük ölüm.
Uyanacağımızın garantisi yok.
Her gün yatarken son yatışın olabileceğini unutma.
#iyigeceler",2022-09-16 21:44:48+00:00,0
1570088150428700673,Bu yaşantım mükemmel bi ölümü hak ediyor,2022-09-14 16:32:40+00:00,0
1570081795760160771,yarin 10.00-14.00 arası ölüm kalım meselesi olmadikca kimse beni aramasin Fatih Terim belgeseli izlicem,2022-09-14 16:07:25+00:00,0
1569494374974910468,"13 eylül gece saat 02:00 da ambulansı aradım doktor bana kızdı 😂
Ambulansı ararsanız biri ölüme yaklaşmadan ambulans göndermiyolarmış. Ya bi araba falan çarpacak yada vurulacaksınız o zaman gönderiliyomuş. Arkadaş nefes alamıyo ağrıdan inliyo doktor bana göndermicez diye kızıyo",2022-09-13 01:13:13+00:00,0
1568683937181974534,"Asiye bu laflari anne baban abin ölümü ortaya çiktiğinda da boyle soyleyebilicekmisin ?

#Kardeşlerim #AsDor",2022-09-10 19:32:50+00:00,0
1568657263346466818,Ya @makbulekosif cidden çok merak ediyorum bahardan ne istiyorsunnn kalp atışında da öldürdün burda da kadın ölüm yoluna gitmişş yeterr şu baharı bırak hocam yaaa #duybeni #ekkan #egekokenli @kokenliege93 üzümlü kekim 🥺🥺😘,2022-09-10 17:46:50+00:00,0
1568527135664480259,"Eşi kolorektal kanser olunca bir yıl sonra çekti gitti! Kadın öldü şimdi, ne yapabilirdimki diyor! Ahh ölümm, kimilerine nasıl da güzel yakışiyorsun da neyyse! Onun yanına bile gitmen engellendi, Allah helalleşmeyi bilee
    nasip etmedi vahh nasipsizz!....
Güzel olsun gün!....",2022-09-10 09:09:45+00:00,0
1568312193988595712,Şaka gibi dün saat 16.00 dan bu saate kadar gram uyumadım bugün bana ölüm uykusu göründü 😅,2022-09-09 18:55:39+00:00,0
1568272965510258688,"Annesi 2. Elizabeth’in ölümünün ardından monarşi kuralları doğrultusunda otomatikman İngiltere’nin yeni kralı olan 73 yaşındaki Charles, bu akşam TSİ 20.00’de ilk kez halka hitaben bir konuşma gerçekleştirecek. Charles, yarın yapılacak törenle resmen kral ilan edilecek",2022-09-09 16:19:46+00:00,0
1568244139854028800,"Ölümüne Son 10 saniye Kaldi 
Kimin Sesini Duymak isterdin..?
                 00.09",2022-09-09 14:25:14+00:00,0
1568000221493493760,"Kraliçe II Elizabethin ölümünün ardından  ^londra köprüsü çöktü ^ adıyla bilinen operasyon dahilinde yarın 9:30 ile 18:00 saatleri arasında Viranşehirde elektirik kesintisi olacaktır. Saygılarımla 

                   Uygundur
    Beden Eğitimi Zümre Başkanı",2022-09-08 22:15:59+00:00,0
1567979962455715840,Herkes 00.00 da sevdiğine yazsın bakın kraliçe Elizabeth bile öldü ölüm var,2022-09-08 20:55:29+00:00,0
1567965957158469634,Bu hayatta kimseye hiçbir şeyi tam olarak anlatamayacağını anlamıştı. Biri için ölüm kalım meselesi olan diğerinin gözünde toz kadardı..,2022-09-08 19:59:50+00:00,0
1567951945050263552,"Yarın 9 Eylül 12:00 CNN Türk'deyim.
Konu Kraliçenin ölümü",2022-09-08 19:04:09+00:00,0
1567946276947349511,Yarın sabah 07:00’de “bu ölüm bizim vize işlerimizi sıkıntıya sokar mı?” soruları başlar. Bu dönemde UK vizesinden red alan herkes de “yea aslında 3-5 yıl alıyorum ben normalde ama bu sefer kraliçenin ölümüne denk geldi bizi patlattılar yeaa” diye kendine oynar aha da yazıyorum.,2022-09-08 18:41:38+00:00,0
1567908617600262144,Duyduğum kadarıyla (aile üyelerinden biriyle arkadaş olan birinden) kraliçe dün bi kalp krizi geçirmiş ve 20 dk kadar önce de ölmüş. Londra saatiyle 18:00 da açıklanacak ölümü diye biliyorum🖤 #QueenElizabeth,2022-09-08 16:11:59+00:00,0
1567433926003625984,Ölümle yaşam arası bir çizgi ama nasıl güzel bir çizgiii,2022-09-07 08:45:44+00:00,0
1567235595436531713,"Yitik adreslere benzer 
Ölüm 

Yanık otlar gibi.

Sen bu şiiri okurken 
Ben belki başka bir şehirde
                                  Ölürüm.",2022-09-06 19:37:38+00:00,0
1567146928806166528,"Şarkılarla ağladık,şarkılarla güldük
Şarkılarda ayrıldık,şarkılarda üzüldük 
Şarkılarda hayat,şarkılarda ölüm
Olursa olsun 
Ah bu şarkıların gözü kör olsun..",2022-09-06 13:45:18+00:00,0
1566493277821485060,Ölümü çiçeklerle süslerler belki bu lanet yerden kurtulduklari içindir,2022-09-04 18:27:56+00:00,0
1565814510706982913,Lev Tolstoy - Ivan Ilyıc 'in Ölümü 00:30,2022-09-02 21:30:45+00:00,0
1565082008933523462,Ölüm var ölüm Aliiii00!00,2022-08-31 21:00:03+00:00,0
1564924796193972230,Ölüm olda düş peşime ecel ol da al başımı...,2022-08-31 10:35:20+00:00,0
1564731100341092355,"Gorbaçov diye biri ölmüş. Bazı sayfalar tuhaf ölüm haberi vermiş. Hain diyen var, sebep? Kimdi Gorbaçov? Rus ismine benziyor. Daha önce duymuştum da. 00.45, Çarşambe gecesi. Ne önemi var hayatımda bu sorulara cevap aramanın.",2022-08-30 21:45:40+00:00,0
1564601693035270144,"Fransız tiyatro yazarı ve oyuncusu Moliere son yazdığı “hastalık hastası” oyununu oynarken sahnede kan kusmaya başlar, yere yığılır.Herkes bunu oyunun bir parçası zannederek ayakta alkışlamaya başlar.Moliere ölüme alkışlar içinde gider.aynı gece saat 10:00 da veremden ölür.",2022-08-30 13:11:27+00:00,0
1564198306267422721,Geceleri yatmadan ölüm uykusuna mı dalıyorum anlamadım ki max halka gözümü açmam 14:00,2022-08-29 10:28:32+00:00,0
1564154669672398848,İbrahim Hakkı Hazretleri'nin torunlarından Feyyaz İBRAHİMHAKKIOĞLU'nun ölüm yıl dönümü bugün. 12.00'de  Erzurum Kalkınma Vakfı Başkanı Erdal GÜZEL ile anacağız.,2022-08-29 07:35:08+00:00,0
1563230084533587970,Benden ölümüne nefret edin ayakta tutuyor bu duygu beni,2022-08-26 18:21:10+00:00,0
1563205484240203778,Ayrılıktan zor belleme ölümü,2022-08-26 16:43:25+00:00,0
1562806318112866304,Ben artık yürüyen bir Bihter Ziyagilim bu akşam 20.00'de ekran başında ölümümü izleyebilirsiniz,2022-08-25 14:17:16+00:00,0
1562067285686329344,Eski Mısırlılar mumyalama işlemi sırasında beyni çıkarıp öyle mumyalıyorlarmış. Beyni atıyorlarmış. Kalp vücuttan çıkarılmazmış. Bazı kaynaklarda çıkarılıp yerine koyulduğunu yazıyor.Çünkü kalp ölümden sonraki yaşam için gerekli olacak akıl ve duyguların merkezi kabul ediliyormuş,2022-08-23 13:20:37+00:00,0
1561792021483982852,"Ölümden değil korkum,günahlarım",2022-08-22 19:06:49+00:00,0
1561475843129483266,"Ahiret öyle bir ilaç ki her yaraya sürülür. Ölüm onunla kaygı, depresyon onunla iyileşebilir hemde iz bırakmadan.",2022-08-21 22:10:26+00:00,0
1561011536361099264,"Her ölüm erkendir..

Işıkla..

#civancanova 😢",2022-08-20 15:25:27+00:00,0
1560869292186509312,"Bir kadını sırf güzelliği için sevmek mümkün mü? Bu bir heykel sevmek gibi birşey olmaz mı? diye sorar Tolstoy

Victor Hugo da şöyle söyler: Sadece bedenleri, görüntüleri sevenlere ne yazık. Ölüm herşeyi yok edecek. Ruhları sevmeyi deneyin...",2022-08-20 06:00:13+00:00,0
1560629233680289794,"Antalya’da geçtiğimiz 17 gün önce bırakılan 10 günlük bebeğin anne ve babası, 300 araç plakasından ve 100'e yakın ikamet sahibi ile görüşülerek polisin titiz çalışması sonucunda bulundu. Acımasız anne ve babanın bebeği gece saat 03.00 sularında ölüme terk edildiği ortaya çıktı.",2022-08-19 14:06:19+00:00,0
1559916846098403329,Ölüm;çaldığımız tüm ruhlar ve kalpler için bir kez daha müebbet yemektir.,2022-08-17 14:55:32+00:00,0
1559302222231609344,Bir doğum bir ölüm yeterince dünyayı anlatıyor,2022-08-15 22:13:14+00:00,0
1559188203529183233,"16/08/2022  Salı Günü  saat 14:00’de
Güzelyalı (Burgaz)'da apartmanımızın önünde 
Sevgili Babamız  ADNAN ERİNÇ' in Ölüm yıldönümü sebebiyle
başta onun olmak üzere tüm ölmüşlerimizin ruhlarının hayrına lokma dağıtımı yapılacaktır.
Allah Rahmet Eylesin  Mekanı Cennet Olsun İnşallah",2022-08-15 14:40:10+00:00,0
1559092928101982208,Ölüm beni korkutmuyor ama siyam 39 ve bu gece saat 22.00..,2022-08-15 08:21:35+00:00,0
1558934768372285442,"""Her şeyi ciddiye alıyorum,
Sanki ölümsüzmüşüm gibi""

 (Duvar)

  -Jean-Paul Sartre-

Mood
😴😴
00:55",2022-08-14 21:53:07+00:00,0
1558921663084986368,Köşeyi dönsem ölüm düz gitsem hayat. 0.00,2022-08-14 21:01:02+00:00,0
1558885857540571136,Uykunun en verimli olduğu dönem 22.00 ile 02.00 arasıymış. Bizim topçular ölümüne koşacak.,2022-08-14 18:38:45+00:00,0
1558527438719696896,"#SibelGokhanAdaletİstiyor
Yarın saat 10.00-17.00 arası Gazi Cemevi'nde yapılacak olan ""Adil Yargılanma Hakkı Sempoyumu""na biz de Direnişler Meclisi olarak katılacağız.
Adil yargılanma talebiyle 238 gündür ölüm orucunda olan SİBEL ve GÖKHAN'ın sesiyiz!",2022-08-13 18:54:32+00:00,0
1558200020691816453,"00:00

Ey ölümlü insan, neye imrendiğine iyi bak; istediğin şeye bir bak.

 #FrancescoPetrarca",2022-08-12 21:13:29+00:00,0
1558015092272386049,#çemberölümbiziayıranakadar çember : ölüm bizi ayırana kadar bu akşam 20.00 de Kanal d de. 🥊🥊,2022-08-12 08:58:39+00:00,0
1557849332929396745,"[00:59]Çünkü sen çölüme yağmur oldun
#picemiyeti 
#yüzdeyüzmüzik",2022-08-11 21:59:59+00:00,0
1557798707428577280,Yarın akşam 19.00 a kadar ölüm diyetindeyim gelinin kız kardeşi rolünde bebek gibi olmalıyım 🤞🏻,2022-08-11 18:38:49+00:00,0
1557382111253991424,"Korku Seni Ölüme...
Cesaret ise Seni Zafere Götürür..👑😎",2022-08-10 15:03:24+00:00,0
1555319818848505863,Ölüm bize çok yakın.,2022-08-04 22:28:35+00:00,0
1555199397151080450,"Bence Ekim'e kadar sokağa çıkma yasağı uygulansın. Bu havada sokağa çıkmak, ölüm tehlikesi arz ediyor. Ya da hayatı geceye taşıyalım. Mesai 19:00'da falan başlasın.",2022-08-04 14:30:05+00:00,0
1555131680796598272,13:00’a kadar kim ararsa arasın çok sinirleniyorum. Ölüm kalım meselesi olmadığı müddetçe kimse kimseyi aramamalı.,2022-08-04 10:01:00+00:00,0
1554829765013409792,dilime dolanan şarkı “yezidin harcı zulüm yiğidin borcu ölüm “ 🤦🏻‍♀️ saat 17.00 hadi bitsin bugün,2022-08-03 14:01:17+00:00,0
1554574278623887360,00:05 ölüm meleği🖤,2022-08-02 21:06:05+00:00,0
1554534490319495170,İlik sulu haşlama bizim aile için lokman hekimin kaybettiği ölümsüzlük iksiri olmuş hayır iyileştiriyor da şerfsiz,2022-08-02 18:27:59+00:00,0
1553159609208213504,"Ölümden sonrasını düşünen Rabbim
senden sonrasını da düşünmüştür.",2022-07-29 23:24:41+00:00,0
1553138944572809216,Gecelere kadar uyumayan ben. Bir haftadır  saat 00.00 olmadan atakta uyuklamaya başlayan yine ben.İki halim ölümüne kapışır...,2022-07-29 22:02:34+00:00,0
1552760906303635459,"29 Temmuz 2022, 00.00 itibarıyla bu yıl gerçekleşen ölüm sayısı:

⚰️ 33,675,652

— Worldometers",2022-07-28 21:00:23+00:00,0
1552599681754173441,bugün beyin ölümüm gerçekleşmiş bulunmakta 13.00 itibariyle hiçbir fonksiyonum çalışmıyor,2022-07-28 10:19:44+00:00,0
1552370882823290892,"Hiç kimse bilmez ne var şu gönlümde
Sormadılar ömrümde, 
Ne dün ne bugünlerimde
Korkmadım, bi' gün bile  ölümden 
Ben Azrailin göğsünde,
Bu yükler varken üstümde",2022-07-27 19:10:34+00:00,0
1551705986402058241,"Denizlerin mahirlerin parkesiyim
Keyfimin kahyasıyım ölümün tatlısıyım
Kaldır kafanı bak yukarı
Senin için varım
Karanlık gecenin sokak lambasıyım.",2022-07-25 23:08:31+00:00,0
1551495918477787136,Ayıp Ettin Senle Ölüme Bile Vardım,2022-07-25 09:13:47+00:00,0
1551084082586652672,sabaha karşı 07:00 sularında evimde ölü bulundum.. ilk belirlemelere göre ölüm nedeni alkol zehirlenmesi,2022-07-24 05:57:17+00:00,0
1549981994829889538,"Derenle iş arıyoruz!! 10.00-15.00 saatleri arasında, evden çalışabileceğimiz, aynı zamanda her zaman birlikte olacağımız, ölüm kalım meselesi olmadığı sürece telefonumuzun çalmayacağı, 40K brüt maaşı olan(belli başlı lükslerimiz var yani evi ofise çeviricez) bir iş arıyoruz.",2022-07-21 04:57:59+00:00,0
1549739107764543489,"Annem Gisela Öymen’i ne yazık ki dün gece kaybettik. Acımız çok derin. 22 Temmuz Cuma günü saat 12:00’de, babam ve eşi gazeteci-yazar Örsan Öymen’in ölüm yıldönümünde, onun yanında, Zincirlikuyu Mezarlığı’nda toprağa verilecek.🌹🌹",2022-07-20 12:52:50+00:00,0
1549094155019853825,Sevişin olum ölüm var,2022-07-18 18:10:01+00:00,0
1548372242068692992,Bu hayattaki şansımın hepsini ölüm döşeğinden dirilerek kullandığıma inanamıyorum… 17’12’00,2022-07-16 18:21:24+00:00,0
1548146600609923078,"Halbuki aşk, başka ne olsundu hayatın mazereti
Demedim dilimin ucuna gelen her ne ise
Vay ki gençtim
Ölümle paslanmış buldum sesimi.",2022-07-16 03:24:47+00:00,0
1546645812444274689,Yuhhh metallica for whom the bell tollsda kitaptaki el sordonun ölümünü anlatmış ben sadece isim benzerliği sanıyordum ( gece 03:00 bilgisi),2022-07-12 00:01:11+00:00,0
1546600967017091073,"İnsan; bin ümit,bin telaş, bin hasret, bir ölüm.

00:02",2022-07-11 21:02:59+00:00,0
1545317454078943232,Dün adliye önünde yaşanan ‘’ Baro Başkanı- Avukatlar tartışması’’ olarak basına servis edilen tartışmaya ilişkin açıklama yapmak istiyorum. Meslektaşımız Servet Bakırtaş’ın ölüm haberinden sonra birkaç meslektaş ile anmaya gidelim diye konuştuk ve saat 11.00’da adliyede buluştuk,2022-07-08 08:02:46+00:00,0
1544009586126061568,Soldan sağa dört harf ölüm,2022-07-04 17:25:46+00:00,0
1543087550423760896,"hiç kimse, eğer o gün malûm ölüm gerçekleşmemiş ve o büyük kutlama için hazırlık yapılmayacaksa cumartesi günü saat 07:00’de kalkmak zorunda olmamalı.",2022-07-02 04:21:55+00:00,0
1542024227586539521,"Aşk yaşanmadiğinda artik ölümsuz

    ~ Ece Egemen",2022-06-29 05:56:39+00:00,0
1540781212578418688,"• Ölüm kadar gerçek sanmıştım, 
Dünya kadar yalanmış. 

'00.00' 🌙",2022-06-25 19:37:22+00:00,0
1540429394904236032,"Bugün öğleden sonra babamı kaybettik,ölüm onaylanması için saat 18:00'da gelen doktor işlemleri yaptı ve cenazeyi morga götüreceklerini söyledi.

Mezarlıklar müdürlüğünden arayıp gereken bilgileri aldılar ve defin için cenaze aracı göndereceklerini söylediler.",2022-06-24 20:19:22+00:00,0
1540405844579426304,"Görevini yapmayan aokak hayvanlarını ölüme terk eden belediyelere dur demek için #26HaziranKadıköydeyiz  saat 14:00 Kadıköy Rıhtım. Bize katıl , birlikte mümkün! @cenkbeg @dmtevgar @gokhanozoguz @cenkerenonline @ceylan_peace",2022-06-24 18:45:47+00:00,0
1540397779012534275,"Barınaklarda ölüme terk edilen, ormanlara dağ başlarına atılan, hayvan ve doğa düşmanlarınca zehirlenerek öldürülen sokak hayvanları için #26HaziranKadıköydeyiz Saat14:00 Kadıköy Rıhtım, bize katıl❤️ @OguzhanUgur @dmtevgar @ceylan_peace @mancolog",2022-06-24 18:13:44+00:00,0
1540319059727761408,Arkadaşlar bugün saat 20.00 daki TT çalışmamıza desteklerinizi esirgemeyin ölümüne beğeni ölümüne RT  ölümüne Tweet👍 zafer çok yakın #EhliyeteAffı #EhliyetAffihemen #EHLİYETAFFI,2022-06-24 13:00:56+00:00,0
1540237632709459968,"Bugün Bihter'in ölüm yıldönümü ama biz hiç ölmemişcesine, akşam 16:00 açarız efendi gibi izleriz dizimizi 😊😊#bihterziyagil",2022-06-24 07:37:22+00:00,0
1539080951396982784,"Ebru Gündeş - Ölümsüz Aşklar   #EnKralAşkŞarkıları 

Saat  &gt;&gt;  06.00",2022-06-21 03:01:08+00:00,0
1537496414602813447,"Şiddetle başlayan hazlar, şiddetle son bulurlar, Ölümleri olur zaferleri, Öpüşürken yok olan ateş ve barut gibi. 
-Romeo ve Juliet, Perde II, Sahne VI",2022-06-16 18:04:45+00:00,0
1537074021463908353,Ölüm ya da hastalık yoksa beni saat 15.00’ten önce aramayın,2022-06-15 14:06:18+00:00,0
1536848149238665218,Titanic filminde eğer Jack yaşasaydı film sıradan olurdu ölen onca insan basit bir unsur olarak kalırdı seyircinin gözünde filmi unutulmaz yapan iki aşığı ölümün ayırmasıydı bence,2022-06-14 23:08:46+00:00,0
1536826237712228357,"Bedenim ölümü isterken ruhum seni istiyor, kim kazanır dersin:)?",2022-06-14 21:41:42+00:00,0
1536696691667107840,"Fed ölümü (1.00/0,75) gösterip, sıtmaya (0,50) razı edecek.
Düşünsenize baştan 0,50 bile çok geliyordu. Şimdi ise ehven-i şer diye sevinicez.🤣
Klasik taktiktir..",2022-06-14 13:06:56+00:00,0
1535758136434429952,saat 00:00ı geçince kendini ölümsüz sanan semt çocukları..,2022-06-11 22:57:27+00:00,0
1533232811603333120,Biz bi haber yaşıyoruz ama ölüm ensemizde sıcacık. 05.06 / 00.30,2022-06-04 23:42:43+00:00,0
1532982297049370624,Limonata ve dondurma ölümüne kapışır benim için. Sizi bilmem 😋,2022-06-04 07:07:15+00:00,0
1532590315206496257,"Ölümsüzlüğünün 59.yılında Nâzım Hikmet anılıyor.

Beşiktaş Belediyesi işbirliğiyle bugün saat 13.00'de Beşiktaş Akatlar Sanatçılar Parkı Nâzım Hikmet Anıtı’nın önünde çiçekler, şiirler ve şarkılarla şairi anıyoruz. Bekleriz.

#nazımhikmet
#3haziran1963
@besiktasbelediyesi",2022-06-03 05:09:39+00:00,0
1532527491729879041,"03|06|22 🕓 04:00 

""Biraz daha sabır,
Biraz daha inat. 
Kapının arkasında bekleyen, 
Ölüm değil, Hayat...""

#NazimHikmetRan
#SaygıVeÖzlemle
#3Ağustos",2022-06-03 01:00:01+00:00,0
1532495666186014720,Sırf papatya'nın kokusunu merak ettin diye onu ölüme mahkum edemezsin,2022-06-02 22:53:33+00:00,0
1531979589047799808,"Çok büyük bir çelik fabrikasından adamın biri bana diyor ki:""-Sadece işle ilgili mi arayabilirim sizi?""

-Yooo siz beni arama yasağı koyduğum akşam 21.00 sularından sonra da kafanıza her estiğinde ölüm kalım meselesi olmadıkça da arayabilirsiniz. dedim.",2022-06-01 12:42:51+00:00,0
1531742393300656128,"01|06|22 🕛 00:00

""...ömrün köhne bir güvercin damı hoyrat bir sese bakar ölümün.""",2022-05-31 21:00:19+00:00,0
1531407278657642496,"Kaçmam gereken bir hayat
yetişmem gereken bir ölüm var",2022-05-30 22:48:42+00:00,0
1531042721640620032,"Sabah 08.00 olduğunda işlerimi ekip arkadaşlarıma devredip, bütün gün ölümüne uyumayı planlıyorum. Huzur içinde… Saygılar.",2022-05-29 22:40:04+00:00,0
1530994529590988804,"Bir ölüm haberi daha...
Ölüm ne renktir?
Gökyüzü kadar beyaz mı?",2022-05-29 19:28:35+00:00,0
1529904496167505922,"Sükuttasınız efendim?! ;Anlamiyorlar, düşünmüyorlar Olrik! Neyi efendim?! ;Yüksek sesle çok söyleyenler zayıf, ölüme meyillilerdir, Korkuyorum Olrik! Neden efendim?! ;Benim usulca söylediğim söz bile kimilerini yerle bir eder
                                             diye!....",2022-05-26 19:17:10+00:00,0
1529218354514632705,"Ölüm 25.05.2022 00:49
Doğum 25.05.2020 00:50 
Start",2022-05-24 21:50:41+00:00,0
1528820661132705792,"Sabah YEMİN ETTİM YEMİNNN!!!!
Akşam dedim 
9 da dedim 
uyuycam dedim 
Sabah ölüm kalktı dedim 
şimdi mahvoldum ama akşam mis gibi erkenden yatarım dedim!!!
Şuan saat 23.00 e geliyor ve hiç uykum yooooqqq 🤡💅💁‍♀️😛🥸🤪🤡🥰🥳",2022-05-23 19:30:24+00:00,0
1528641312492339200,"Bir gün her şey bittiğinde...
Doğum ile ölüm arası, insanın dünya serüvenidir.
Doğum ilk harftir, ölüm ise hayat metninin son noktasıdır.
Bu ikisi arasına binlerce cümle sığabilir.
Ya da sadece bir kelime.🌏",2022-05-23 07:37:44+00:00,0
1528298907205259264,Dünya'da bütün kapılar açılıyorsa ölüme; Neden bir hayatı ölüm diye koydunuz önüme.?,2022-05-22 08:57:08+00:00,0
1528084723247067138,Ayrılıktan zor belleme ölümü.,2022-05-21 18:46:03+00:00,0
1527758813939613698,Sevdiklerinizin değerini bilin ölümlü dünya,2022-05-20 21:11:00+00:00,0
1527402993997467648,Doğum gününüzü 00:00 da kutlamayan sevgiliyi hayatınızdan çıkartın ya da ölümüne süründürün 🥳,2022-05-19 21:37:06+00:00,0
1525887739446583296,“Trabzon-Altay maçını Pazar İstanbul’a 16:00’ya alalım ki aynı gün saat 19:00’da İstanbul’da maçı olan Fenerliler’le Trabzonlular birbirlerine rahatça girebilsinler.” demiş bazı fitneciler ki bunca yaralı var. Allah muhafaza ölüm olursa bu beyinsizliğin hesabını kim verecek?,2022-05-15 17:16:01+00:00,0
1525384955462819847,"#ÖlümcülDeneyAşı
Bu akşam 21.00'de plandemi karşıtı arkadaşlar online olsun. @OpDrBilgehan hoca toplantı yapacak.",2022-05-14 07:58:08+00:00,0
1525229342074232832,"Beni herkes sert, soğuk, sevdaya asi sanır! Oysa Aşk, beni nerede görse, tanır! Hasret tanır! Zulüm tanır! Mazlum tanır!
                                   Ölüm tanır!....
Güzel olsun gece!....",2022-05-13 21:39:47+00:00,0
1524879651277004804,"• Peki tümellerin bir varlığı var mıdır?
1:30:00 Tanrısal olan ölümsüzdür. Ölümsüz olanlara dair",2022-05-12 22:30:14+00:00,0
1524859462967869450,"Ölüm var  diyorum kendime .
 Ölümün olduğu dünyaya fazla anlam yükleme diyorum ...",2022-05-12 21:10:01+00:00,0
1524494787142901760,"00:00

.......

Çünkü sen..................
....... Çölüme yağmur oldun

............

🌼🍀",2022-05-11 21:00:55+00:00,0
1524066741457936388,"Müzik yasağının saat 01.00' e kadar ""esnetilmesinin"" ana fikri: ölümü göster sıtmaya razı et. özgürlükçü aforizmalarla gelindi, hale bakın. Neyi hak ediyoruz? Farkında mıyız? E o zaman neden yetiniyoruz?",2022-05-10 16:40:01+00:00,0
1523805172757319680,Bedenim ölüm isterken ruhum seni istiyor kim kazanır dersin,2022-05-09 23:20:38+00:00,0
1523773276337897472,"Hakkımda hayırlı olmayan hiçbir şeyi istemiyorum Allah’ım. Bana ölümün, ömrün, rızkın, evladın, eşin, işin, her şeyin hayırlısını nasip et.
00.12",2022-05-09 21:13:54+00:00,0
1523544503281348608,"Kenan Evren öleli 7 yıl olmuş. Gece 00.00 gibi ölüm haberi gelmişti. Arkasından yayına bağlanıp konuşulacak bir kişi bile zor bulunmuştu. Anlayana öyle işte; bu dünya kimseye kalmıyor, kurduğun düzenin yardakçıları hakkında konuşmamak için telefonlarını kapatıyor.",2022-05-09 06:04:50+00:00,0
1523438508999774208,"Fark etmeyip rutubetli, ıslak, nemli, ölüm kokan sarı bezle masayı silmissindir",2022-05-08 23:03:39+00:00,0
1523023230688129025,"Bu gece oturdum balkona ve yaktım sigara'mi o soğukta. Ölümü düşündüm 
25 Yaşında hayat bu kadar güzelken...!",2022-05-07 19:33:29+00:00,0
1522977563429281797,"HATIRLATMA
7 Mayıs 2022 cumartesi
Saat: 21.00
Sohbetin konusu: Ölüm acısı ve kabir suali
Yer: Mizan derneği Tuzla şubesi",2022-05-07 16:32:01+00:00,0
1522686116834553857,Ölüm gibi olan 15/00 vardiya haftasının sonuna geldik. Temmuz ayında yine görüşürüz bebeğim 🖤,2022-05-06 21:13:55+00:00,0
1521916801206177798,"İnsan imaniyla ölümü öldürüyor bir gecede.....

ÜçÇocuk AnnesizKalmasın",2022-05-04 18:16:55+00:00,0
1520824935668764673,"Bugün şunu fark ettim ölüm bir nefesten daha yakın 

01.05.2022
Babaannem",2022-05-01 17:58:14+00:00,0
1519730410007273472,"Çünkü biliyorum
Sana şimdi kavuşursam
Vedalaşma ile büyük bir
Antlaşma imzalayacağım
Ve acı da en iyi şahit olacak.

Korkarım ki bu acı
Bizi mezara kadar 
Süründürür Lavinia

Bu yüzden ölümsüzlükte
Buluşalım
Sonsuz yaşamda
Sonsuza kadar
Sonsuz mutlulukta
Lavinia 
...",2022-04-28 17:28:59+00:00,0
1519386451125075968,"Göz yaşıyla beslenen her aşk, ölümü tadacaktır.",2022-04-27 18:42:13+00:00,0
1519297994578972675,Anneler ölümsüz olsun...,2022-04-27 12:50:43+00:00,0
1519294640238862337,"Maske zorunluluğu kalkmıştır. 
Buna rağmen saat 24.00’den sonra müzik yasağının devamı bir taraftan yaşam şeklimize müdahale iken diğer taraftan müzisyenlerin ölüm fermanıdır. 
Derhal kaldırılmalıdır.",2022-04-27 12:37:24+00:00,0
1518969722334765056,"Oruç, zamanın kirlettiği ve ölümün tozlarına batırdığı vücut ve ruh için, gözle görünmez bir gusül, bir teyemmümdür. Tek başına bir tıb, dörtbaşı mamur bir sıhhattir.
🥀Samanyolunda Ziyafet",2022-04-26 15:06:17+00:00,0
1518579239418839042,"belki esmer bir çocuğun dilinde bütün derinlikler sığ,
sözcüklerin hepsi iğreti...
değişen bir şey yok hiç,
ölüm hariç.
aynı gökyüzü , aynı keder.
Git dersen giderim ,
kal dersen kalırım ...",2022-04-25 13:14:39+00:00,0
1518023287665790976,"""Ölüm gibi ol kimsenin 
Hayatında iki kere yaşama "".🖤",2022-04-24 00:25:29+00:00,0
1518016973812162560,"03.00 

Seni Kaktüs sanarken meğer sen Laviniamışsın.. 
Sen ölüm çiçeğiymişsin.",2022-04-24 00:00:24+00:00,0
1517933816001798144,"Biz umudu seviyorduk, ama ölüm bize aşıktı.",2022-04-23 18:29:58+00:00,0
1517883914387435522,Ölüm Var Sevişin Gitsin,2022-04-23 15:11:40+00:00,0
1517223371246874625,Seninle ölüme bile gelirim dediğimde yalan söylemiyordum,2022-04-21 19:26:55+00:00,0
1516595239510814724,"Yâ ilâhi senden şerefli bir ömür, şerefli bir ölüm istiyorum..
Sen benden razı ben senden razı huzuruna varayım. Ne hâlimle ne de kâlimle sana isyan etmeyeyim, seni incitmeyeyim. 
Merhamet yâ ilâhi merhamet..",2022-04-20 01:50:56+00:00,0
