tweet_id,tweet,date
1367548232730091528,"Önceden acımızı ŞEHİTLER ÖLMEZ diye sokaklarda haykırarak yaşarken şimdi bir story bir twitle kalıyor sadece ve ertesi güne kimsede ne bir matem ne bir üzüntü görebiliyorum, bu durum gerçekten üzücü :/",2021-03-04 21:51:21
1367549011851378689,4mart zor geçti. Şimdi birazcık huzur istiyorum. Selamlar 🌷🌿,2021-03-04 21:54:26
1367553521155981318,"Mutlu günlerin geleceği yok,
 En İyisi Uyuyalım 🌑🌙",2021-03-04 22:12:22
1367556971306573829,İyi geceler bugün bir 00.00 atmayacağım çünkü ağlamaktan başım şişti hemen gidip uyumak istiyorum. Sizleri seviyorum💖💖,2021-03-04 22:26:04
1367557238148239362,Bir gün gerçekten beni sevene inanamamaktan korkuyorum..,2021-03-04 22:27:08
1367562868158312451,"Türkiye ile ilgili birşey paylaştığımda “madem vatanını bu kadar çok seviyorsun ozaman gelde burda yaşa” diyenler, SİZİN KAFANIZI ATLAR SİKSİN.",2021-03-04 22:49:30
1367567601354825729,Psikolojim bozuk sanırım bazen üzülmem gereken konulara sadece gülüyorum,2021-03-04 23:08:18
1367569662083530752,Bazı şeyler kaybetmeden sevilmiyor,2021-03-04 23:16:30
1367574279190159361,Bugün mavi yaka bir pozisyon için 2 adayla görüştüm. Biri 40 yaşında 2 çocuğu olan bir abimiz. Bir Cenazesine bile gitmesine izin vermemişler. Sabah 7:00’den gece 1’e kadar çalışıyormuş. Diğer aday 27 yaşında bir genç kardeşim. Cumartesi-Pazar demeden çalışıyor. Depresyona girmiş,2021-03-04 23:34:51
1367574620782686218,Uyumadan önce cilt bakımımı yapınca kendimi o kadar huzurlu hissediyorum ki vücut mental olarak uyku moduna geçiyor✌,2021-03-04 23:36:12
1367575575607574529,Dert çekmeyemi geldik bu dünya ya,2021-03-04 23:40:00
1367579967886946308,2 mart 00:22 ölümsüzleşti🌼🌊,2021-03-04 23:57:27
1367580626904363014,İyi geceler ama Bora Karabey Nazlı sevgilisini çok seviyor. Tekrardan iyi geceler. 00.00,2021-03-05 00:00:04
1367580632193396744,"Arapça da bir söz vardır ”nasara zeydün amran” 
~Seven sevdiği ile güzelleşir~......❦ᴬ

                      00:00

Emanetin Sahibine Emanetimsin

[̲̅A̲̅]şk ile❤️",2021-03-05 00:00:05
1367580722958127105,00.00 kendime ve yalnızlara,2021-03-05 00:00:27
1367581591170658305,Heves mi bıraktınız aq,2021-03-05 00:03:54
1367582000731877382,00.00 da atıldı :) abi öyle mutlu hissediyorum ki umarım mutlu oluyordur,2021-03-05 00:05:32
1367596387609829377,"Reymir yazık size be bizden başka seven yok sizi nolcak bu haliniz 
Tekrardan düğün falan yapıyosunuz bu dilş*h malı hiçte demiyo benim oğlum bu kızı çok seviyo ondan başkasına bakmaz falan diye aklını skim dilş*h senin",2021-03-05 01:02:42
1367602344259633157,Cuma 00:00 itibariyle acaba girdim mi diyerek her listeyi refreshleme gerginliği... Bagimsiz sanatci huzursuzlugunu yasayan anlar,2021-03-05 01:26:22
1367654933466595331,"Her gecenin sabahında güneş doğar.
 Sakla umutlarını.",2021-03-05 04:55:20
1367673496533409796,"""umut yoruyor insanı...""",2021-03-05 06:09:06
1367674797786865665,Sen bu yalan dünyada kurduğum en güzel hayalsin...💮,2021-03-05 06:14:16
1367681378352050176,Sevgili anne ve babacığım 7:30 da kahvaltı yapmanıza kızdığım için özür dilerim. 6:00 da kahvaltı mı olur yaaa ne bu,2021-03-05 06:40:25
1367725170375462912,"Yaşamak gibi Mutluluğu da her gün onun için yeniden savaşanlar hak eder !

Günaydın",2021-03-05 09:34:26
1367759923543744522,"Güzel olduğu için sevmez insan, sevdiği için güzel olur..",2021-03-05 11:52:32
1367763089840562177,"Bu arada çömlek sahnesi kapkaranlık 
Ali ilhan duvara anlatsak şimdiye kadar anlardı derdimizi o ağır ışıkları madem taşıması çok zor kullansana",2021-03-05 12:05:07
1367801353117052930,Dağ gibi adamı bebek gibi sevmek,2021-03-05 14:37:09
1367810421546229763,"Bu gün duyduğum en güzel cümle ;
""Mezarlıktan korkanın sevdiği ölmemiştir.""",2021-03-05 15:13:11
1367835124650414080,Endişem mutluluğumun var olmasına izin vermiyor.,2021-03-05 16:51:21
1367836051134418949,"Mesai saatlerinin 10:00-16:00 olması çok güzeldi, çok mutlu çalışmıştım o zamanlar... 🙈 şimdi saat 17.30 olmuyor... 😩",2021-03-05 16:55:02
1367870873437372419,"10 Mart 20.00 Ayhan Korkmaz MEB Daire Başkanı İlham Veren öğretmen buluşmaları öğretmen ve yöneticilerin okul iklimi oluşturması 11 Mart 20.00 Prof Dr Erol Duran Dijital okuryazarlık
12 Mart 20.00 Doc. Dr. Neslihan Güney Karaman Ergenlerde yaşam becerilerinin Geliştirilmesi",2021-03-05 19:13:24
1367873422097866753,"Çok mutluyum bugün
 unutmak istemiyorum",2021-03-05 19:23:32
1367875145822580736,"·""Zaten dünyanın hangi köşesinde huzur kaldı ki...""
Livaneli (Huzursuzluk)",2021-03-05 19:30:23
1367882799005523968,"Sen ona en sevdiğin şarkıyı armağan etmişsin, ama o dinlerken başkasını düşünmüş..🍷",2021-03-05 20:00:47
1367898633404833802,"Derviş'e ""hâlin nicedir?"" diye sormuşlar;
Yanıt vermiş:

""Kâinatı tanıdıkça hayretim;
İnsanları tanıdıkça korkum;
Kendimi tanıdıkça kaygım çoğalıyor.""",2021-03-05 21:03:43
1367906388639428613,"Ey merhamet! kalpten kalbe giden yol! yak kandillerini, dağılsın karanlık.",2021-03-05 21:34:32
1367907829437304835,"Korku kimseyi ölümden döndürmez,
Aslan gibi yaşayın!",2021-03-05 21:40:15
1367909167843995653,22:00’da online staj mı olur gözünüzü seveyim bu ne insafsızlık 🙇‍♀️,2021-03-05 21:45:34
1367912039071555587,"Bazen en sevdiklerimiz bile, bize uçurum..!",2021-03-05 21:56:59
1367921548493996036,biliyorum hepiniz çok mutlu olmak istediğinizde 90lar türkçe ve 00 yabancı pop’a sarılıyorsunuz.. şşş... sus...,2021-03-05 22:34:46
1367922290676088832,"İyiki mutluyum dedik iyiki 
Bozun tamam mı",2021-03-05 22:37:43
1367936860769705994,"Hayaller : namazdan slnra hop geri uyumak
Hayatlar : *zehra kalk kahvaltiyi hazirla* saat 07:00

Anneme yatcam diyom saat daha erken diyo 👆 bunun icin olabilirmi acaba???? Biricik oğlu☺mişil mişil uyurken ""evin kizinin"" kahvalti hazirlamasi hiç adil degil",2021-03-05 23:35:37
1367939321748217861,unutamıyor değilim aslında kötü zamanlarda aklımı onla meşgul etmeyi seviyorum,2021-03-05 23:45:24
1367939989917609984,"""Mutlu Gibi Davranırım Onun Yüzü Gülsün""",2021-03-05 23:48:03
1367943006414848011,"00:00
🌟🌟:🌟🌟
Gökyüzünde yalnız gezen yıldızlara selam, layna devam✨",2021-03-06 00:00:02
1367943244986847237,00.00 hepinizi çok seviyorum💕💖,2021-03-06 00:00:59
1367943304864759819,Ölüm ne güzel şey sesiz sakin 00:00,2021-03-06 00:01:13
1367945089855655937,Düsününce sıradan ve bu yüzden korkunç bi hayata adım atmak icin 16 yıl okumus olucam 00.08 tespitim,2021-03-06 00:08:19
1367945788031172613,"00.11
Mutlu
Geceler
🧡💙",2021-03-06 00:11:05
1367946471551680515,Karanlıktan korkanlar siyaha aşığım diyorlar komik,2021-03-06 00:13:48
1367947222931943424,Her gece tam 00:00'da Snapchat arşive düşüyorum... Maksat önceki senelerde ne kadar mutlu olduğumu görüp iyice kahrolmak yani...,2021-03-06 00:16:47
1367949959123845122,Cumartesi 17.00-19.00 Sinestezi dinlemeye gitmek var bir hayalimiz :),2021-03-06 00:27:40
1367953427884544011,Bastırılmış bir üzüntü büyük bir nefrete dönüşüyor hiç şaşmaz.,2021-03-06 00:41:27
1367964356110127117,Ay ebrunun cannes elbisesi yabancıya gitmemiş bizden biri almış baya sevindim buna,2021-03-06 01:24:52
1367964755885965324,Ben hep sevilmek istediğim gibi sevdim.,2021-03-06 01:26:28
1368002231660908550,"selam kardeşler, uyandığınızda göreceksiniz muhtelen çoğunuz bu tiviti. Yoğun pres üzerine yayınlar tekrar eski saati 23:00 a alındı. Gününüz güzel geçsin.

sizi çok seven dostunuz❤️",2021-03-06 03:55:22
1368011384961826820,Birisini seviyorsan sağ sola bakma.,2021-03-06 04:31:45
1368075413856063488,Normalleşme sürecinde en çok marketlerin normal açılış saatine dönmesine çok sevindim. 10:00 neydi ya 10:00 ?,2021-03-06 08:46:10
1368087454822129666,"Sabah 07.00 de uyandım ve uzun zamandır iş güçten zaman ayıramayıp yarım bıraktığım kitabımı şekersiz bir kahve eşliğinde  okudum. Bir süre daha kitap okuduktan sonra kalkıp evdeki saksı bitkilerini havalandırıp, suladım. 🌵🌺🌿
Emekli olduktan sonra huzuru bulan teyze gibiyim🙏🏻",2021-03-06 09:34:01
1368106218837934083,Bugün beni mutlu etmeye ant içmiş gibi radyoda sadece 00’s-10’s pop şarkıları çalıyor,2021-03-06 10:48:35
1368115636254236672,"Ahmet Ateş'in validesi Zerrin Ateş  6 Mart Cumartesi günü saat 14.00 ’de Marmara Üniversite’si İlahiyat Fakültesi Camii’nde kılınacak cenaze namazı sonrası Çengelköy Mezarlığı’na defnedilecek.
Ailesine, sevenlerine tekrar başsağlığı ve sabırlar dileriz. Mekanı cennet olsun.",2021-03-06 11:26:00
1368116473718337539,"Bi karamsarlık kaplamış insanlığı
Sevgileri , saygıları hepsi yalan

Yanındayım diyenleri de göremiyorum duyamıyorum...",2021-03-06 11:29:20
1368128452478578690,"Çiçek solarken kendi sapına eğilir. Bilirsin, yalnızlık budur..

/Sezai Karakoç🍁",2021-03-06 12:16:56
1368140077889622017,Sıfır beklenti sonsuz mutluluk',2021-03-06 13:03:08
1368142882557853699,Bu salı 14.00'te  küçükcekmece barınağındaki vahşet için k.cekmece barınağının önünde toplanıyoruz! Lutfen yalnız bırakmayın bizi,2021-03-06 13:14:16
1368155565092966402,Sonunda rakıya kavuşuyoruz Sister’ımla. Sabah 11:00’den beri hazırlanıyorum sanırsın baloya gideceğim. Heyecandan kalbim bam bam bam,2021-03-06 14:04:40
1368195016447954947,Şeyi çok seviyorum ya kudurmanızı izlemeyi,2021-03-06 16:41:26
1368223925256224770,"Çoğu kişi tarafından sevilmem, çünkü yalaka değilim :)",2021-03-06 18:36:18
1368225902908366852,Sevgili saygıdeğer mahalle sakinleri dedikodu varsa saat 23. 00 e kadar anlatılsın lütfen,2021-03-06 18:44:10
1368235215156576257,Dereotunu çok seviyorum. İyi akşamlar 😻,2021-03-06 19:21:10
1368249164342116353,"Toyumuz var Acıpayam 

İl Ocak Başkanımız Murat Aydınlı'nın katılımlarıyla 07.03.2021 saat 17:00 da Acıpayam ilçe ocak binamızda, ocak başkanlığı devir teslim törenimiz gerçekleşecektir. Tüm Ülküdaşlarımızı aramızda görmekten mutluluk duyacağız.
📌 Acıpayam Ülkü Ocakları
🕓17:00",2021-03-06 20:16:36
1368262966727106562,00.00 olunca bana seni seviyorum mesajı atar mısın... Hiç öylesine,2021-03-06 21:11:27
1368269352655609865,Çok yoruldum mutluymuş gibi davranmaktan..,2021-03-06 21:36:49
1368272997702905856,"Gelecekte bi kızım olursa dünyanın tüm zorluklarına, insanların kötü kalplerine karşı mutlu olmayı, düşse bile kalkmayı öğreticem.",2021-03-06 21:51:18
1368274288277651459,seni rüyamda görsem o gün mutlu kalkarim..🌙,2021-03-06 21:56:26
1368280239516827653,Nefretim sevgimi aştı bu gece,2021-03-06 22:20:05
1368288338252337155,00:00 da Bakan Koca siktirin gidin size iyilik yaramıyo diyip 14 gün karantina yazması.. var bi hayalim,2021-03-06 22:52:16
1368290893506224130,"Beni affet..
Kaybetmek için erken, sevmek için çok geç. 

Ahmet Hamdi Tanpınar",2021-03-06 23:02:25
1368291161815842819,Düşünsene saat 00.00 da tam doğum gününe giriyorsun ve sevdiğin sana yazıyor en degerlim iyi ki doğdun diye nasip olur mu be 😢lütfen olsun,2021-03-06 23:03:29
1368293308942983174,"Derdi veren dermanı derdin içine gizlemiş. meğerse dert bile nasip kısmetmiş, sır bakmak değil görmekmiş, sabır ise derdi içine gömmekmiş..!",2021-03-06 23:12:01
1368293561284886528,umut tugay temel ile prologue her perşembe saat 23:00 de radyo dinlemek için bir sitede,2021-03-06 23:13:01
1368295625872277510,"O değil de sabah 8.30'da benimle kahvaltı yapmadan Ünye'den yola çıkıp 11.30'a kadar koşturan, 12.00'de kahvaltı yapıp 17.15'e kadar tesislerden hareket edecek takım otobüsünü bekleyen oğluma üzüldüm. İlk kez yaptı ya, ilk kez.",2021-03-06 23:21:13
1368301069542039553,"Üzülemiyorum ağlıyamıyorum ...

Gülüp geçiyorum 

Çünkü bu da hayatın bana bi espirisiydi deyip geçiyorum 😁👍",2021-03-06 23:42:51
1368301601430134790,"Arabesk şarkıları neşeyle sevinçle söylüyorum 

😂😂😂",2021-03-06 23:44:58
1368305423305019397,"İyi geceler ama seni seviyorum, öl desen ölürüm. Öyle seviyorum. Tekrardan iyi geceler. 00.00",2021-03-07 00:00:09
1368305613168652292,00.00 bugünden umudum var hadi yüzümü güldür,2021-03-07 00:00:54
1368305871885922305,ne zaman 00 atmaya heveslensem o an saat 01 oluyor😔,2021-03-07 00:01:56
1368306044179521541,ilk defa 00.00 aldim ve cok mutluyum hem de inanilmaz😭😭,2021-03-07 00:02:37
1368306154460315655,Kendinizi sevin ve kendinize 00.00 atın arkdşlr😌,2021-03-07 00:03:03
1368311953278517252,Mutluluk zaman alırken zaman da sevdiklerimizi alır.,2021-03-07 00:26:06
1368318186521821193,00:50 ve yanımda en sevdiğim...,2021-03-07 00:50:52
1368319243876458497,sevdaa is backk 🤘🏻😜🤤,2021-03-07 00:55:04
1368328928746684421,"Darda kaldım diye umutsuz olma, Yok iken dünyayı var eden vardır.",2021-03-07 01:33:33
1368333563012259840,"Milletin sevdiceği; 00.00 msjına saliseyle geç yazıyor diye, özür diliyor. Bize 00.59 gelmiyor.",2021-03-07 01:51:58
1368338192752074754,Sevdiğime canım diyen can damarını keserim. 🐍,2021-03-07 02:10:22
1368346417882947584,"Böyle sever kahraman deniz
00:10-00:44",2021-03-07 02:43:03
1368350668973563904,Yalnız kalmayı yanlış bir yürekte olmaya tercih ederim.,2021-03-07 02:59:56
1368354508384968713,"Yine küçücük bir çocuğun çığlıkları, küçücük elleriyle annesini korkuyla kurtarmaya çalışması diyecek söz bulamıyorum cidden neye yanacağıma şaşıyorum adeletin olmamasına mı yoksa aralarında ne yaşanırsa yaşansın bu caniliğin olmaması gerekirken olmasına mı?",2021-03-07 03:15:12
1368372533079269376,"Sevmek biraz da Zarifoğlu'nun dizelerinde gezinir, ""çıktığım her yerin kapısını sert kapatmamla tanınırken, senin kapın çarpmasın diye arasına elimi koydum.",2021-03-07 04:26:49
1368452929070465025,Neyi çok istesek olmuyo bişeye fazla heves etmeyin yanii,2021-03-07 09:46:17
1368456977660207105,Erken kalkmayı çok seviyorum.Saat 10.00 ve bir sürü şey yaptım...,2021-03-07 10:02:22
1368484183157407746,Saat 13.00 a kadar bekle diyo içimden bi ses ama pişman olurum diye korkuyom,2021-03-07 11:50:29
1368491505166520320,"Akşam 20.00 daki pumpa hazir mıyız. Elimde pump koinlerinden MDA, BRD ve IDEX var. MDA dan umutluyum.",2021-03-07 12:19:34
1368495297953947648,Anlamiyosunn ben her seferinde ufak veya boş bisey kalkıp gitmene düşünmeden bana karşı konuşmalarından yalnız kalmaktan bıktım cidden biktim hele en son dedin Ya yordun beni diye iste ozman sonra sana okadar buruklandim ki,2021-03-07 12:34:39
1368501740476203027,"Akşam 18.00’ de söz vermiyoruz kimseciklere. Sosyal bilgiler bir sevdadır, aşktır, hayaldir, hedeflerin zirvesidir, başarıdır, çocuktur, okuldur, ekoldür...
Sosyal bilgiler bir dersten çok fazlası..
İki gözümün nuru Sosyal Bilgiler
18.00 unutma!",2021-03-07 13:00:15
1368503573248684033,"20.00 da kendi mahallemdeki arkadasimdan sadece 5 sokak uzakta olan evime giderken bile korktum. karanlikta basima bi sey gelmesinden, takip edilmekten korktum. paranoyaklik yapiyorum ama bana bu korkuyu asilayan tamamen bu igrenc insanlar",2021-03-07 13:07:32
1368514327288877062,akşam saat 19.00 da evime dönerken korkuyorum kim bunun hesabını verebilir ki bir kadına,2021-03-07 13:50:16
1368530286510800897,"Benim sevdiğimin şirin sözleri
Büyüdü sinemde ne haller oldu
Karınca yükünü fil çekmez iken
Azdı zaman azdı,
ne çağlar oldu....

[ Pir Sultan Abdal ]",2021-03-07 14:53:41
1368532405808730112,"Sana koşuyorum, ölmesem diyorum
Dönüyor başım ,seni seviyorum♡",2021-03-07 15:02:06
1368573756063485955,"mine'nin mizimalarini ve beni sevidigini soylediginde onu terslemeyi, surekli trip atip sacma pp yaptiran ve 00.00 sarkisini bana ithaf eden asu'mu, karim var diye kendine askim bile dedirtmeyen sündüz'ü, tae'ye olan askini anlatip oppaci damarimi kabartan ceyda'yi+",2021-03-07 17:46:24
1368584505624256515,19:00 hiç sevmiyorum.,2021-03-07 18:29:07
1368591161959518212,sevdiğim kişilerin önceliği ben olmazsam artık sevdiğim kişi olmazlar.,2021-03-07 18:55:34
1368592813903011842,ARKADASLAR NEDEN 20.00 A KADAR UMUT VAR,2021-03-07 19:02:08
1368594915588968452,00.00 olmasina daha saatler var ama ben umudumu yitirmeye başladım...,2021-03-07 19:10:29
1368596023535341571,Sevgimi göstermiyorum sözüne hiç inanmıyorum insan birini cidden sevince içinde tutamıyor.,2021-03-07 19:14:53
1368619455467651072,"""Harcanıp gidiyor ömür dediğin .Bazen bir sevda uğruna , 
Bazen bir ümit uğruna ,bazende bir hiç uğrun...""",2021-03-07 20:48:00
1368625453469233160,UMUTU SEN MI BAKICAN BOK BAKARSIN AMCIK SENI,2021-03-07 21:11:50
1368628823265251331,2015 yılında Metro turizm’in Ankara’dan İstanbul‘a gelen otobüsünün tek kişilik koltuğunda oturuyordum arka taraflarda. Gündüz saat 14.00 gibiydi. Ön çaprazımdaki adam suratıma baka baka mastürbasyon yaptı. Korkudan muavin dahi otobüsteki kimseye hiçbir şey söyleyemedim.,2021-03-07 21:25:14
1368629230230179847,Saat 23.00 sularında şereftir seni sevmek dinleyerek bileklerimi diklemesine kesmeyi düşünüyorum,2021-03-07 21:26:51
1368631172885061637,"Sizi seven, size bir ışık verir. En azından gözünün ucuyla size bakar, size dönük tebessüm eder,bir iki cümlecik söz söyler...",2021-03-07 21:34:34
1368634307162542080,"Doğru olanı yapmak zorunda değilim, mutlu olmam lazım...",2021-03-07 21:47:01
1368636563408748552,Her gün ölümü yaşamak gibi,2021-03-07 21:55:59
1368644150090993666,Her kez herşeyi hak ediyor üzülüp kırılabilirsiniz zira sikimde değil.,2021-03-07 22:26:08
1368652714415169539,saat 23.00 yarın 3 yazılım var ona calısmak or exo ile hayal et okumak?????,2021-03-07 23:00:10
1368656249668132877,""" Sevmek öyle masum bir şey ki, suçsuzken bile özür dilersin...""",2021-03-07 23:14:12
1368659277812994048,00:00/00:08e yürüyor korkmuyorum,2021-03-07 23:26:14
1368661567382945793,"İnsan kendini mutlu etmeyi beceremezse , kimse mutlu edemezmiş.",2021-03-07 23:35:20
1368661749835198466,Sevgi her şeye yetmiyoorrrr reisssssm,2021-03-07 23:36:04
1368667282063376397,Bu ülkede kocaman bir gençlik hevesini kaybetmiş,2021-03-07 23:58:03
1368667518227906560,HERKES ÇOK HEYECANLANDIRDI BENİ KESİN Bİ ŞEY GELMEYECEK KİM İNANDIRDI BİZİ 00.00DA Bİ ŞEY OLACAĞINA,2021-03-07 23:58:59
1368667810298204160,"❤︎ 00.00 ❤︎

Yarın sınava girecek tüm userlara. Umarım heyecan yapmazsınız ve sınavınız çok güzel geçer",2021-03-08 00:00:09
1368667967723081728,"00.00
 Huzur ola!",2021-03-08 00:00:46
1368668799411625984,"Neyse zaten DP’nin tam 00:00’da sürprizi patlatmayacağını biliyordum ama işte umut fakirin ekmeği..

Ama ben olsam öyle yapardım😒🤦🏼‍♀️",2021-03-08 00:04:05
1368669212303065091,"00.00 da kadınlar günü mesajı aldım baya önemseniyormuşum, mutlu oldum 🥲",2021-03-08 00:05:43
1368669887460171779,Her seferinde aynı oyuna geliyoruz farkında mısınız hep 00.00'ı bekliyoruz kimse bize 00.00'da gelecek demiyor kendi kendimize kurup inanıp sonra üzülüyoruz valla çok acıyorum halimize,2021-03-08 00:08:24
1368676016118521867,"Bu arada reyhani sahnesi hiç güzel çekilmemişti beğenmedim
Hem açıları kötüydü hem de reyyan arkadan hüzünlü hüzünlü konusuyodu içim daraldı",2021-03-08 00:32:45
1368676686380826626,"Ne senaryo güzel ne çekim açıları güzel ne kiss var ne sevisme var öyle ot gibi yasıyoruz
Ve daha da kötü sahneler yolda olabilir",2021-03-08 00:35:25
1368677428428701696,Mutlu olmak için bu kadar çok çabalarken hala mutsuz olmak beni acayip üzüyor amk (00.38 üzüntüsü ),2021-03-08 00:38:22
1368680169603489795,Canım bir saniye zeka seviyene iniyorum,2021-03-08 00:49:15
1368680387426332674,"Seni, senin gibiler sevsin..",2021-03-08 00:50:07
1368682372493946883,Ya ben mutlu olamıyorum ihtimaller bitiriyo beni şuan,2021-03-08 00:58:01
1368690653820035074,"Bir çiçekle güler kadın, 
bir küçük lafla hüzün..",2021-03-08 01:30:55
1368805757228040192,"Sabah 07.50’de uyanıldı ✅
Yürüyüş yapıldı ✅
Yeniköy’e kahve içmeye gidiliyor ☕️🏊🏻‍♀️
10.00’da mesai başlayacak 👩‍💻

Bu hayatı bu kadar seviyorum işte jajsjs",2021-03-08 09:08:18
1368838334986993667,Her sabah 07.00 olduğu zaman uyanıp bu sevdiğim güne yetişemiyorum 😐,2021-03-08 11:17:45
1368851254043086850,Sahibi ve yetiştiricisi olduğumuz Journalist bugün saat 15.00'de Bursa Osmangazi Hipodromu'nda aprantisi A.İnci ile start alacaktır tüm ekibimize ve yarışseverlere bol şanşlar dileriz.,2021-03-08 12:09:05
1368903191744614401,"Bu çarşamba günü 
Şehirde aynı yerde 
Yine aynı saat:14:00 civarı 

Olabilir mi sevdigim:)?
Gelebilir misin :)?

🌹⭐❤⭐🌹",2021-03-08 15:35:28
1368911849606029313,İnanın kadınlar gününde gül yerine adaleti görsek çok daha mutlu olucaz,2021-03-08 16:09:52
1368914558249820166,"Hiç boşuna Dünya Kadınlar Günümü kutlamayın ya da insan, kadın, çocuk hayvan haklarından bahsetmeyin. 

Çünkü bu toplumun %90 ı yalancı, riyakar, değil başka bir insanı bir hayvanı sevmek, merhamet etmek, iyi davranmak, desteklemek, kimse kendini bile sevmiyor!",2021-03-08 16:20:38
1368919104267124736,Ben kaç şehir gezsem kaç nefes solusam yalnız sana öyle bakacağım 🌻✨,2021-03-08 16:38:42
1368924851419942912,Mesai saatlerinin gereksiz uzun olduğunu geride kalan üç ay göstermedi yaa 🤷‍♀️ Şu 10:00-16:00 mesaisinin sürekli olması hususunu gözden geçirin bence sevgili büyüklerim 😅,2021-03-08 17:01:32
1368935992518905856,Herkes eksik olduğu konuda övünmeyi sever,2021-03-08 17:45:48
1368940618597171202,Bu hayatı akşam saat 20.00 kadar seviyorum .,2021-03-08 18:04:11
1368956196418359296,sevgilim saat gece 00.00da kadinlar gunumu kutladi e sasirdik haliyle,2021-03-08 19:06:05
1368962609039482882,"""Vedalar gozuyle sevenler icindir,
Gonulden sevenler ayrilmaz..""",2021-03-08 19:31:34
1368991816373125120,"00.00dan sonra kadına olan saygı ve sevginiz bitmez umarım çünkü kadın, insan yalnızca bir gün değil her gün saygı ve sevgi görmeli",2021-03-08 21:27:38
1368996799395082240,Saatlerce hesapima bakip nasilsin diyemcek kadr cok sevmemeliydik aq,2021-03-08 21:47:26
1369020551147192325,"Mart kapıdan baktırır,
kazma kürek yaktırır.

Mart ayı, dert ayı !

Ekonomi..

Ekonomi..

Ekonomi..

18 Mart 2021, Perşembe

Saat : 14.00",2021-03-08 23:21:49
1369026488293556229,"Saygı herkese, sevgi layık olana",2021-03-08 23:45:24
1369030180593930250,00:00Gülüşünün kıyılarına umutlarımı hayallerimi ektim heba etme olurmu.,2021-03-09 00:00:05
1369030208053985284,"Huzurlu geceler tatlı rüyalar manolyalar umudu ağırladığınız bir gece olsun. Sabaha dolu dolu uyanın kollarınız, bolca neşe içersin gün ışıkları. Zor olanın ağırlığı her konuda fısıldar bugün tıka kulaklarını. Kendin için varım de. ♡
00.00 ☆★",2021-03-09 00:00:11
1369030362484080641,"Hayallerim balkabağına dönüşmeden uyuyim bariii...
Bakarsın rüya olur..
Bakarsın gerçek..
00.00",2021-03-09 00:00:48
1369030366313537540,"00.00 
gelecekteki kendim için;

her ne istiyorsan umarım başarmışsındır ve mutlusundur. Şimdiki sen biraz kaygılı ama sana inanıyor. ❤️",2021-03-09 00:00:49
1369030876621905920,"00.00 herkese iyi geceler,lütfen su içmeyi unutmayın yemeğinizi güzelce yiyin enerjiye ihtiyacınız var.
Sağlıkla kalın,yalnız olmadığınızı asl unutmayın.✨🍓🧸",2021-03-09 00:02:51
1369034322032926723,"Kaybetmekte bazen iyidir, bir daha umut edemezsin...",2021-03-09 00:16:32
1369035439273836546,saat oldu 00.20 bu gece beni mutlu edecek hiçbir şey yok,2021-03-09 00:20:58
1369035987297447939,"çömlek sahnesinde çalan fon çok güzeldi böyle huzurluydu 
00:23",2021-03-09 00:23:09
1369036739017240576,aşırı yakışıklı erkekler ve güzel kızlar kötü sevişir 00:25 tespiti,2021-03-09 00:26:08
1369037120757772288,"Sitenin en iyi saatleri

23:00-02:00

Yalnızca 2 bazen 3 tane aşko kuşko uyumamış oluyor, paso komik / bilgilendirici tweetler düşüyor",2021-03-09 00:27:39
1369038559521411076,Saat 00.32 ve biz az önce sohbet ederken benim aşkım bi anda bilet alalım dedi ve Adana’ya bilet aldık. Cuma günü annemlerin yanına 2 günlüğüne gidip gelcez evet sırf ben özledim diye.Seni ve ince düşüncelerini çok seviyorum🥺🥺,2021-03-09 00:33:22
1369039894035718149,"00:37 eski sevgililerimin eski sevgililerinden hiç nefret etmedim, kıskanmadım, kesin bunun yüzünden ayrılmışlardır’ı içselleştirmişim, müthiş",2021-03-09 00:38:40
1369042126223405056,Yarınki 9.00 dersine girmeyeceğime karar verdim 10 sn içinde bunun huzuruyla uyumayı düşünüyorum iyi geceler dostiler,2021-03-09 00:47:33
1369043086899372035,"""Ah ne eyleyim karşımızda ölüm var
Ölüm dedikleri kanlı zalim var
Ne ağlayıp ne gülecek halim var...

Yürekte yaralar türlü türlüdür.""

            -Pir Sultan Abdal-

Mood
😷😴
00:51",2021-03-09 00:51:22
1369045399181398020,"Bebemi uyutmuşum.Kulağımda Ferdi TAYFUR huzurum kalmadı. 
           01:00",2021-03-09 01:00:33
1369049696291930118,Saat 14:00’dan bu yana sadece üç adet sigara içmenin mutluluğu ile uyumaya gidiyorum.🙏🏻🌺,2021-03-09 01:17:37
1369061132007333889,Mutlu degilmişim mutluyum sanmıştım.,2021-03-09 02:03:04
1369170442985078785,voldemort rüyalarıma giriyor çok korkuyorum 🥺,2021-03-09 09:17:26
1369199781520760833,Merhaba bugün 13.30 ve 15.00 randevularımda boşluk oluştu. Randevu almak isterseniz ulaşabilirsiniz 🌸,2021-03-09 11:14:01
1369228745115111426,bi karşılık beklemeden ölüme davet edildim..,2021-03-09 13:09:06
1369273120113242113,yıl 2022.. virüs tamamen bitmiş Harbiye'de toplanmışız gösteriyi bekliyoruz saat akşam 20:00 civarları.. Sahne anonsu yapılıyor HİKO BABA ve MAZLUM BABA el ele sahneye çıkıyorlar. Bu hayalle yaşıyorum,2021-03-09 16:05:26
